Type,Name,Count
נשים יהודיות,ניבה,503
נשים יהודיות,בת ציון,516
נשים יהודיות,אסתר לאה,512
נשים יהודיות,אקטרינה,323
נשים יהודיות,ידידה,497
נשים יהודיות,צרנה,500
נשים יהודיות,רייזה,497
נשים יהודיות,חנה רבקה,509
נשים יהודיות,טובה גיטל,510
נשים יהודיות,רבקה רחל,503
נשים יהודיות,ינינה,381
נשים יהודיות,מולו,363
נשים יהודיות,שרה חיה,502
נשים יהודיות,זלמה,487
נשים יהודיות,אדיט,494
נשים יהודיות,גלוריה,413
נשים יהודיות,לואיז,440
נשים יהודיות,גוסטה,486
נשים יהודיות,סלחה,418
נשים יהודיות,מייה,461
נשים יהודיות,קרן אור,494
נשים יהודיות,חניתה,501
נשים יהודיות,שרינה,486
נשים יהודיות,קשת,471
נשים יהודיות,רחל חיה,486
נשים יהודיות,נחמה דינה,483
נשים יהודיות,שינדל,465
נשים יהודיות,בלימה,477
נשים יהודיות,בלומא,485
נשים יהודיות,הלינה,425
נשים יהודיות,שרה אסתר,476
נשים יהודיות,פליציה,464
נשים יהודיות,לוסיה,381
נשים יהודיות,צופית,476
נשים יהודיות,אסתר רחל,473
נשים יהודיות,טהר,387
נשים יהודיות,שרה מרים,461
נשים יהודיות,מסודי,463
נשים יהודיות,אלוירה,366
נשים יהודיות,מיטב,387
נשים יהודיות,גוליט,441
נשים יהודיות,אלינוי,433
נשים יהודיות,דולי,436
נשים יהודיות,לוטי,459
נשים יהודיות,מרסדס,436
נשים יהודיות,סבטלאנה,431
נשים יהודיות,שנטל,416
נשים יהודיות,נחה,440
נשים יהודיות,יוהנה,367
נשים יהודיות,אתרי,439
נשים יהודיות,ריינה,423
נשים יהודיות,אלומה,446
נשים יהודיות,חרות,431
נשים יהודיות,פלורנס,420
נשים יהודיות,מטי,391
נשים יהודיות,שושי,437
נשים יהודיות,פייגי,426
נשים יהודיות,דייזי,413
נשים יהודיות,שרה חנה,435
נשים יהודיות,איבט,395
נשים יהודיות,קולט,406
נשים יהודיות,ביאנקה,387
נשים יהודיות,יוטא,424
נשים יהודיות,לוציה,366
נשים יהודיות,פלורי,422
נשים יהודיות,גקלין,368
נשים יהודיות,סילבי,389
נשים יהודיות,אדה,372
נשים יהודיות,סוסנה,335
נשים יהודיות,מרים לאה,413
נשים יהודיות,נרקיס,338
נשים יהודיות,מננה,359
נשים יהודיות,בוקה,383
נשים יהודיות,כלנית,406
נשים יהודיות,ליזט,409
נשים יהודיות,לידר,335
נשים יהודיות,מרגיט,384
נשים יהודיות,שירה מרים,407
נשים יהודיות,לורי,378
נשים יהודיות,גרסיה,404
נשים יהודיות,הדסה אסתר,411
נשים יהודיות,ארלט,392
נשים יהודיות,חסידה,405
נשים יהודיות,טרז,354
נשים יהודיות,סלביה,368
נשים יהודיות,פוליה,394
נשים יהודיות,נתנאלה,395
נשים יהודיות,אסתר חיה,403
נשים יהודיות,מורין,349
נשים יהודיות,לידה,386
נשים יהודיות,מרסלה,365
נשים יהודיות,הרטה,390
נשים יהודיות,שירה רחל,390
נשים יהודיות,מרצדס,388
נשים יהודיות,יעלי,382
נשים יהודיות,שולי,344
נשים יהודיות,גני,360
נשים יהודיות,בקי,365
נשים יהודיות,ז'נט,352
נשים יהודיות,בילא,372
נשים יהודיות,ציפה,377
נשים יהודיות,אסתר רבקה,383
נשים יהודיות,איידל,379
נשים יהודיות,חנה שרה,380
נשים יהודיות,יונת,378
נשים יהודיות,רשלה,378
נשים יהודיות,לבנת,378
נשים יהודיות,ארנסטנה,365
נשים יהודיות,חנה מרים,373
נשים יהודיות,רביטל,374
נשים יהודיות,חייה,355
נשים יהודיות,דבי,343
נשים יהודיות,אתי אסתר,370
נשים יהודיות,מושקא,360
נשים יהודיות,שפרינצה,359
נשים יהודיות,מלוינה,348
נשים יהודיות,שטערנא שרה,360
נשים יהודיות,רלי,347
נשים יהודיות,נצחיה,364
נשים יהודיות,חנה אסתר,355
נשים יהודיות,רוחלה,355
נשים יהודיות,ליזי,336
נשים יהודיות,צלה,343
נשים יהודיות,ליאת לאה,359
נשים יהודיות,רווית,355
נשים יהודיות,ריזל,340
נשים יהודיות,דיזי,348
נשים יהודיות,ציביה,351
נשים יהודיות,אסתר אתי,355
נשים יהודיות,אליז,327
נשים יהודיות,פריידא,348
נשים יהודיות,חיה מרים,349
נשים יהודיות,איילת השחר,350
נשים יהודיות,יוספינה,337
נשים יהודיות,קדן,337
נשים יהודיות,בשמת,342
נשים יהודיות,סגולה,342
נשים יהודיות,שרה מלכה,339
נשים יהודיות,ברוכה,334
נשים יהודיות,מלה,323
נשים יהודיות,חנה דבורה,338
נשים יהודיות,אסתר חנה,341
נשים יהודיות,חפציבה,338
נשים יהודיות,גולדי,327
נשים יהודיות,לוטה,323
נשים יהודיות,יעל שרה,328
נשים יהודיות,עטרת,331
נשים יהודיות,דרורית,331
נשים יהודיות,חיה דבורה,331
נשים יהודיות,שלהבת,324
נשים יהודיות,מרים חיה,326
נשים יהודיות,גיתית,323
גברים יהודיים,דוד,100654
גברים יהודיים,יוסף,97849
גברים יהודיים,משה,96117
גברים יהודיים,אברהם,87047
גברים יהודיים,יעקב,84354
גברים יהודיים,יצחק,76176
גברים יהודיים,מיכאל,55958
גברים יהודיים,חיים,48997
גברים יהודיים,דניאל,48209
גברים יהודיים,שלמה,47643
גברים יהודיים,שמואל,41974
גברים יהודיים,אליהו,40063
גברים יהודיים,מאיר,37327
גברים יהודיים,מרדכי,36902
גברים יהודיים,שמעון,36570
גברים יהודיים,יהודה,35624
גברים יהודיים,ישראל,34913
גברים יהודיים,אורי,34606
גברים יהודיים,אלכסנדר,33497
גברים יהודיים,איתי,29579
גברים יהודיים,רפאל,24814
גברים יהודיים,בנימין,23948
גברים יהודיים,גיא,23417
גברים יהודיים,אריאל,22375
גברים יהודיים,רועי,22075
גברים יהודיים,צבי,22062
גברים יהודיים,יונתן,20718
גברים יהודיים,אלון,20503
גברים יהודיים,שלום,20401
גברים יהודיים,עמית,20221
גברים יהודיים,נועם,20125
גברים יהודיים,יהונתן,19941
גברים יהודיים,אריה,19761
גברים יהודיים,ליאור,19647
גברים יהודיים,עידו,18953
גברים יהודיים,יאיר,18771
גברים יהודיים,שי,18541
גברים יהודיים,יובל,18464
גברים יהודיים,איתן,18110
גברים יהודיים,עומר,18046
גברים יהודיים,בוריס,17852
גברים יהודיים,אהרן,17819
גברים יהודיים,אסף,17070
גברים יהודיים,תומר,17033
גברים יהודיים,עידן,16094
גברים יהודיים,נסים,15432
גברים יהודיים,נתנאל,15317
גברים יהודיים,אלי,15299
גברים יהודיים,איתמר,15190
גברים יהודיים,טל,15106
גברים יהודיים,ראובן,14870
גברים יהודיים,אהרון,14858
גברים יהודיים,אליעזר,14194
גברים יהודיים,יואב,13972
גברים יהודיים,אילן,13685
גברים יהודיים,נתן,13658
גברים יהודיים,ניר,13535
גברים יהודיים,גבריאל,13130
גברים יהודיים,אור,13121
גברים יהודיים,רון,12872
גברים יהודיים,דן,12822
גברים יהודיים,נדב,12593
גברים יהודיים,ולדימיר,12394
גברים יהודיים,מנחם,12393
גברים יהודיים,אייל,12382
גברים יהודיים,אמיר,12327
גברים יהודיים,שחר,12172
גברים יהודיים,אורן,12103
גברים יהודיים,אפרים,11927
גברים יהודיים,יניב,11790
גברים יהודיים,ברוך,11571
גברים יהודיים,מתן,11479
גברים יהודיים,אשר,11454
גברים יהודיים,אלעד,11375
גברים יהודיים,אופיר,11189
גברים יהודיים,יהושע,11113
גברים יהודיים,לאוניד,10740
גברים יהודיים,בן,10535
גברים יהודיים,פנחס,10511
גברים יהודיים,זאב,10488
גברים יהודיים,יחזקאל,10463
גברים יהודיים,גל,10416
גברים יהודיים,שאול,10281
גברים יהודיים,גיל,9935
גברים יהודיים,מאור,9872
גברים יהודיים,ציון,9750
גברים יהודיים,אבי,9749
גברים יהודיים,אביב,9368
גברים יהודיים,רונן,9299
גברים יהודיים,איגור,9199
גברים יהודיים,אלברט,9088
גברים יהודיים,הראל,8982
גברים יהודיים,ערן,8746
גברים יהודיים,יגאל,8741
גברים יהודיים,דורון,8543
גברים יהודיים,עופר,8450
גברים יהודיים,ירון,8404
גברים יהודיים,ארז,8336
גברים יהודיים,אדם,8195
גברים יהודיים,דב,8124
גברים יהודיים,ויקטור,8119
גברים יהודיים,רן,8076
גברים יהודיים,אליה,7813
גברים יהודיים,יבגני,7790
גברים יהודיים,דור,7762
גברים יהודיים,ישי,7709
גברים יהודיים,גריגורי,7670
גברים יהודיים,עזרא,7610
גברים יהודיים,יורי,7539
גברים יהודיים,איליה,7324
גברים יהודיים,דמיטרי,7292
גברים יהודיים,מרק,7284
גברים יהודיים,נהוראי,7267
גברים יהודיים,רחמים,7249
גברים יהודיים,יואל,7080
גברים יהודיים,יורם,6974
גברים יהודיים,יחיאל,6906
גברים יהודיים,אופק,6621
גברים יהודיים,עדי,6576
גברים יהודיים,יוסף חיים,6560
גברים יהודיים,סמיון,6456
גברים יהודיים,דרור,6446
גברים יהודיים,עומרי,6423
